title,link,description,price
"Frigo de bar silencieux avec porte en verre  Réfrigérateur Minibar design (0dB, 32 litres)  Châssis acier noir mat  Classe",https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/frigo-de-bar-silencieux-avec-porte-en-verre-refrigerateur-minibar-design-0db-32-litres-chassis-acier-noir-mat-classe-6705.html,Klarstein Minibar 36 litres classe B Noir Porte Verre Klarstein Minibar 36 litres classe B Noir Porte Verre,"194,99€"
Réfrigérateur  porte intégrable 39 litres  FBA32055SA,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-porte-integrable-39-litres-fba32055sa-6738.html,Volume utile total : 319 litresType d'installation : IntégrableNiveau sonore maximum : 34 dBCouleur : BlancPortes réversibles : Oui,"485,44€"
Réfrigérateur Combiné  KGV36VE32S  Classe A++ Gris urbain,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kgv36ve32s-classe-a-gris-urbain-6791.html,Bosch Bosch Kgv36VE32S Réfrigérateur congélateur en bas,"961,22€"
"Mini frigo silencieux 35L  Minibar pour chambres, hotels (acier inoxydable,  étagère)  blanc  Classe",https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/mini-frigo-silencieux-35l-minibar-pour-chambres-hotels-acier-inoxydable-etagere-blanc-classe-6797.html,Klarstein Mini Réfrigérateur 35 litres classe B blanc Klarstein Mini Réfrigérateur 35 litres classe B blanc,"109,99€"
Réfrigérateur  pose libre  largeur : 43 cm  profondeur : 48 cm  hauteur : 51 cm  48 litres  classe   noir,https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/refrigerateur-pose-libre-largeur-43-cm-profondeur-48-cm-hauteur-51-cm-48-litres-classe-noir-6827.html,Klarstein Minibar Mini Réfrigérateur 48 litres Noir Klarstein Minibar Mini Réfrigérateur 48 litres Noir,"143,99€"
Réfrigérateur Combiné  EN3605JOW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-combine-en3605jow-classe-a-blanc-6923.html,Electrolux Electrolux   En 3605 Jow,"471,35€"
"Mini Taverna  Mini frigo  Réfrigérateur électrique design chaud/froid (4L, secteur ou allumecigare 12V, étagère et portetablette amovible)  vert",https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/mini-taverna-mini-frigo-refrigerateur-electrique-design-chaud-froid-4l-secteur-ou-allumecigare-12v-etagere-et-portetablette-amovible-vert-6959.html,Klarstein Mini Taverna frigo 4L -vert Klarstein Mini Taverna frigo 4L -vert,"64,99€"
"Mini frigo de bar encastrable  Mini réfrigérateur style hôtel et restaurant  (48 litres, environ 32 bouteilles)  Design blanc cassé  Classe",https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/mini-frigo-de-bar-encastrable-mini-refrigerateur-style-hotel-et-restaurant-48-litres-environ-32-bouteilles-design-blanc-casse-classe-7099.html,Klarstein Mini réfrigérateur 48 litres blanc Klarstein Mini réfrigérateur 48 litres blanc,"159,99€"
Combiné pose libre  KGV36VB32S,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/combine-pose-libre-kgv36vb32s-7165.html,"Refrigerateur congelateur en bas Bosch KGV36VB32SVolume 309 L - Dimensions HxLxP : 186x60x65 cm - A++ / Réfrigérateur à froid brassé 215 L / Congélateur à froid statique Low Frost 94 L / Dégivrage facile du congélateur - Basse consommationLe réfrigérateur-congélateur Bosch KGV36VB32S est doté de la
technologie Low Frost pour un dégivra...","650,90€"
Réfrigérateur Combiné  ART6601/A+  Classe A+,https://www.quelfrigo.com/refrigerateur-encastrable/whirlpool/refrigerateur-combine-art6601-a-classe-a-7186.html,"Refrigerateur congelateur encastrable Whirlpool ART6601/A+Classe A+ - Consommation : 299 kWh/an / Volume total net : 275 l. - 35 dB / Réfrigérateur : froid statique (195 l.) / Congélateur : froid statique LowFrost (80 l.)Le réfrigérateur-congélateur intégrable Whirlpool ART6601/A+
bénéficie de la technologie 6ème sens pour un contrôle
op...","511,68€"
Réfrigérateur portable  Mini Taverna  Argenté(e),https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/refrigerateur-portable-mini-taverna-argente-e-7232.html,Klarstein Mini Taverna frigo 4L -argent Klarstein Mini Taverna frigo 4L -argent,"58,99€"
"Réfrigérateur électrique  frigo 120L avec compartiment congélation 12L, porte et bac  légumes (bac  glacons, 67W, silencieux)  Blanc  Classe A+",https://www.quelfrigo.com/refrigerateur+1+porte/g%c3%a9n%c3%a9rique/refrigerateur-electrique-frigo-120l-avec-compartiment-congelation-12l-porte-et-bac-legumes-bac-glacons-67w-silencieux-blanc-classe-a-7262.html,Klarstein Frigo 126L classe A avec compartiment glace Klarstein Frigo 126L classe A avec compartiment glace,"177,99€"
Réfrigérateur Combiné  ENF2440AOW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-combine-enf2440aow-classe-a-blanc-7285.html,"Refrigerateur congelateur en bas Electrolux ENF2440AOWVolume 224 L - HxLxP : 168,7x55,8x60,3 cm - A+ / Réfrigérateur à froid ventilé 165 L / Congélateur à froid ventilé 59 L / Faible encombrementLe réfrigérateur-congélateur Electrolux ENF2440AOW est doté du
froid ventilé qui évite toute formation de givre. Il
bénéficie d'une petite ...","412,00€"
"Mini réfrigérateur silencieux 40L  Minibar avec compartiment pour bac à glacons (acier inoxydable, 1 étagère   Noir  Classe A+",https://www.quelfrigo.com/refrigerateur+1+porte/g%c3%a9n%c3%a9rique/mini-refrigerateur-silencieux-40l-minibar-avec-compartiment-pour-bac-a-glacons-acier-inoxydable-1-etagere-noir-classe-a-7296.html,Klarstein Réfrigérateur 50 L Classe A+ Freezer noir Klarstein Réfrigérateur 50 L Classe A+ Freezer noir,"134,99€"
"Cave  vin design  Armoire  vin réfrigérée avec écran tactile (68 litres, 24 bouteilles, 30dB)  noir vitres teintées  Classe",https://www.quelfrigo.com/refrigerateur+1+porte/g%c3%a9n%c3%a9rique/cave-vin-design-armoire-vin-refrigeree-avec-ecran-tactile-68-litres-24-bouteilles-30db-noir-vitres-teintees-classe-7310.html,Klarstein Cave à vin réfrigérée 24 bouteilles Frigo 68L Klarstein Cave à vin réfrigérée 24 bouteilles Frigo 68L,"244,99€"
Mini Taverna  Mini réfrigérateur frigo électrique conservation chaud  froid  Capacité 4L  Branchement 12V ou secteur  Rouge,https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/mini-taverna-mini-refrigerateur-frigo-electrique-conservation-chaud-froid-capacite-4l-branchement-12v-ou-secteur-rouge-7413.html,Klarstein Mini Taverna frigo 4L -rouge Klarstein Mini Taverna frigo 4L -rouge,"69,99€"
Réfrigérateur  FBA30455SA  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/faure/refrigerateur-fba30455sa-classe-a-blanc-7483.html,Faure Faure   Fba30455SA,"569,00€"
Réfrigérateur  ERF2404FOW  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-erf2404fow-classe-a-blanc-7775.html,1 porte 232 L dont 18 L 4*-Dégivrage auto-Clayettes verre-H 125/L 55,"324,28€"
Réfrigérateur  CCTOS 502SH  Classe A+ Argenté(e),https://www.quelfrigo.com/refrigerateur-top/candy/refrigerateur-cctos-502sh-classe-a-argente-e-8675.html,"Refrigerateur sous plan Candy CCTOS 502SHVolume 97 L - Diemensions HxLxP : 85x50x56 cm - A+ / Réfrigérateur à froid statique 84 L / Compartiment congélateur 13 L / Dimensions réduites - Eclairage LEDLe réfrigérateur Candy CCTOS 502 SH se distingue par ses
dimensions réduites (largeur 50 cm et profondeur 56 cm), il
trouve sa place dans les c...","259,71€"
Réfrigérateur Combiné  ART 9610/A+  Classe A+ Inox,https://www.quelfrigo.com/refrigerateur-encastrable/whirlpool/refrigerateur-combine-art-9610-a-classe-a-inox-8682.html,"Refrigerateur congelateur encastrable Whirlpool ART9610/A+Classe A+ - Consommation : 330 kWh/an / Volume total net : 308 l. / Réfrigérateur : froid brassé (228 l.) / Congélateur : froid statique LowFrost (80 l.)Le réfrigérateur-congélateur intégrable Whirlpool ART9610/A+
bénéficie de la technologie 6ème sens pour un contrôle
optimal de ...","661,00€"
Réfrigérateur Combiné  KDV33VL3  Classe A++ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kdv33vl3-classe-a-acier-inoxydable-8712.html,Bosch   Kdv33VL32,"473,31€"
Réfrigérateur  Porte Intégrable  Arg850a,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-porte-integrable-arg850a-8717.html,Whirlpool Whirlpool   Arg850A,"372,38€"
Réfrigérateur Combiné  KDV33VW32  Classe A++ Blanc,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kdv33vw32-classe-a-blanc-8721.html,2 portes 300 L (230 70) - Froid brassé - Régul électr. LED - Eclairage LED - H 176 / L 60,"454,72€"
Réfrigérateur  KIL24X30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/bosch/refrigerateur-kil24x30-classe-a-8786.html,BOSCH - R,"416,99€"
Refrigerateur Pose Libre Combine Ccbs5152s,https://www.quelfrigo.com/refrigerateur-avec-congelateur/candy/refrigerateur-pose-libre-combine-ccbs5152s-8868.html,Réfrigérateur combiné CANDY CCBS5152S,"384,62€"
Réfrigérateur  CCTLS 542 WH  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur-top/candy/refrigerateur-cctls-542-wh-classe-a-blanc-8995.html,Réfrigérateur top CANDY CCTLS542WH,"220,90€"
"Mini Taverna  Mini frigo  glacière électrique design chaudfroid pour canettes et petites bouteilles (4L, secteur ou allumecigare 12V, étagère et portetablette amovible)  crème",https://www.quelfrigo.com/mini-frigo/g%c3%a9n%c3%a9rique/mini-taverna-mini-frigo-glaciere-electrique-design-chaudfroid-pour-canettes-et-petites-bouteilles-4l-secteur-ou-allumecigare-12v-etagere-et-portetablette-amovible-creme-9061.html,Klarstein Mini Taverna frigo 4L -crème Klarstein Mini Taverna frigo 4L -crème,"49,99€"
Réfrigérateur Combiné  KIS86AF30  Classe A++,https://www.quelfrigo.com/refrigerateur-avec-congelateur/bosch/refrigerateur-combine-kis86af30-classe-a-9194.html,BOSCH - R,"1027,90€"
Réfrigérateur  ARG850/A+  Classe A+,https://www.quelfrigo.com/refrigerateur+1+porte/whirlpool/refrigerateur-arg850-a-classe-a-9210.html,,"465,06€"
Réfrigérateur Combiné  EN3605JOX  Classe A+ Inox,https://www.quelfrigo.com/refrigerateur-avec-congelateur/electrolux/refrigerateur-combine-en3605jox-classe-a-inox-9253.html,"Technologie air brassé, deux grands bacs à légumes, éclairage Led, Clayettes porte-bouteilles inox, revêtement spécial anti-traces, pose libre, froid statique, dégivrage automatique, congélateur 2 tiroirs et 1 demi transparent","517,82€"
Réfrigérateur  CCODS 5142WH  Classe A+ Blanc,https://www.quelfrigo.com/refrigerateur+1+porte/candy/refrigerateur-ccods-5142wh-classe-a-blanc-9435.html,Réfrigérateur 1 porte - CCODS 5142 WHLes plus produits :- Dimensions Gain de Place- Classe A+- Eclairage LEDS- Poignée en métal- Compartiemnt freezer 4*- Clayettes Confort en verre Sécurit- Joint amovibleVOLUMES :Volume total net (litres) 234Volume réfrigérateur net (litres) 220Volume congélateur net (litres) 14PERFORMANCES :Type de froid S...,"320,00€"
Refrigerateur  pte integrable  ERN 32 AOW,https://www.quelfrigo.com/refrigerateur+1+porte/electrolux/refrigerateur-pte-integrable-ern-32-aow-9488.html,,"597,00€"
Rb29hsr3dsa Réfrigérateur Congélateur En Bas,https://www.quelfrigo.com/refrigerateur-avec-congelateur/samsung/rb29hsr3dsa-refrigerateur-congelateur-en-bas-9552.html,"Doté d'un froid ventilé No Frost Samsung, le combiné réfrigérateur diffuse un air froid et sec dans l'ensemble de l'appareil garantissant également une température égale dans les nombreux compartiments. Ainsi, conservez vos aliments plus longtemps ! De même, le froid ventilé limite la formation de givre et facilite par ailleurs l'entretie...","485,48€"
Réfrigérateur Combiné  WTE2512A+X  Classe A+ Acier inoxydable,https://www.quelfrigo.com/refrigerateur-avec-congelateur/whirlpool/refrigerateur-combine-wte2512a-x-classe-a-acier-inoxydable-9592.html,"Design Inox, synonyme d'élégance et de modernité.  Idéal pour les petits espaces, 55 cm de large.  Volume utile total (l): 252  Froid : statique  Dont congélateur (l): 53  Pouvoir de congélation (Kg) : 2,5kg/24h  Autonomie (h) : 19  Porte reversible : oui  Clayettes : verre  C.E. : 226 kWh/an  Efficacité énergie : A+  Classe climatique: SN-...","329,62€"
Réfrigérateur  KI42LAD40  Classe A+++,https://www.quelfrigo.com/refrigerateur-encastrable/siemens/refrigerateur-ki42lad40-classe-a-9608.html,"Volume 180/15 l, Classe A+++, Commande sensitive, Dégivrage automatique/manuel, Portes réversibles, Autonomie 13h, Niveau sonore 34 dB","1057,37€"
Réfrigérateur  KI52FAD30  Classe A++,https://www.quelfrigo.com/refrigerateur+1+porte/siemens/refrigerateur-ki52fad30-classe-a-9634.html,SIEMENS - R,"1087,26€"
Réfrigérateur  KI51FAD30  Classe A++,https://www.quelfrigo.com/refrigerateur-encastrable/siemens/refrigerateur-ki51fad30-classe-a-9659.html,"Volume 163/59 l, Zone vitaFresh, Classe A++, Commande sensitive, Dégivrage automatique, Portes réversibles, Niveau sonore 37 dB","836,13€"
